3/17/20 17:01:25,ETH/BTC,bid,0.02170739,1.033055
3/17/20 17:01:25,ETH/BTC,bid,0.02170001,2.58533184
3/17/20 17:01:25,ETH/BTC,bid,0.0217,11.58032904
3/17/20 17:01:25,ETH/BTC,bid,0.02168639,0.40030022
3/17/20 17:01:25,ETH/BTC,bid,0.02167076,33.82130391
3/17/20 17:01:25,ETH/BTC,bid,0.02167075,0.1777869
3/17/20 17:01:25,ETH/BTC,bid,0.02164914,31.97356142
3/17/20 17:01:25,ETH/BTC,bid,0.02164903,0.01766217
3/17/20 17:01:25,ETH/BTC,bid,0.02164226,0.14046593
3/17/20 17:01:25,ETH/BTC,bid,0.02161593,0.00636546
3/17/20 17:01:25,ETH/BTC,bid,0.02160336,508.56
3/17/20 17:01:25,ETH/BTC,ask,0.02189093,9.80492203
3/17/20 17:01:25,ETH/BTC,ask,0.02189094,10.91645003
3/17/20 17:01:25,ETH/BTC,ask,0.02189096,6.85752424
3/17/20 17:01:25,ETH/BTC,ask,0.02189398,9.14003499
3/17/20 17:01:25,ETH/BTC,ask,0.02189399,9.14068583
3/17/20 17:01:25,ETH/BTC,ask,0.02189434,130
3/17/20 17:01:25,ETH/BTC,ask,0.0219,0.04
3/17/20 17:01:25,ETH/BTC,ask,0.021901,42.4
3/17/20 17:01:25,ETH/BTC,ask,0.02191749,23.5
3/17/20 17:01:25,ETH/BTC,ask,0.02192039,0.4014997
3/17/20 17:01:25,ETH/BTC,ask,0.02193216,1.37106548
3/17/20 17:01:25,ETH/BTC,ask,0.02193217,36.8
3/17/20 17:01:25,ETH/BTC,ask,0.02194667,50.95
3/17/20 17:01:25,ETH/BTC,ask,0.02195467,0.2
3/17/20 17:01:25,ETH/BTC,ask,0.02195887,14.73
3/17/20 17:01:25,ETH/BTC,ask,0.02196,0.0199982
3/17/20 17:01:25,ETH/BTC,ask,0.02196165,37.7
3/17/20 17:01:25,ETH/BTC,ask,0.02196924,4.94993079
3/17/20 17:01:25,ETH/BTC,ask,0.02199288,0.54563113
3/17/20 17:01:25,ETH/BTC,ask,0.021998,0.01251984
3/17/20 17:01:25,ETH/BTC,ask,0.02201782,0.17
3/17/20 17:01:25,ETH/BTC,ask,0.02202912,1.13550823
3/17/20 17:01:25,ETH/BTC,ask,0.02204899,0.4
3/17/20 17:01:25,ETH/BTC,ask,0.02205152,0.00623928
3/17/20 17:01:25,ETH/BTC,ask,0.02205403,508.55
3/17/20 17:01:25,ETH/BTC,ask,0.0220972,0.01263333
3/17/20 17:01:25,ETH/BTC,ask,0.02210103,0.00019101
3/17/20 17:01:25,ETH/BTC,ask,0.02210226,0.086064
3/17/20 17:01:25,ETH/BTC,ask,0.02210654,29.79106636
3/17/20 17:01:25,ETH/BTC,ask,0.02210655,6.90840309
3/17/20 17:01:25,ETH/BTC,ask,0.02210752,1.24905905
3/17/20 17:01:25,ETH/BTC,ask,0.0221428,0.01274004
3/17/20 17:01:25,ETH/BTC,ask,0.02215,0.0697053
3/17/20 17:01:25,ETH/BTC,ask,0.0221597,0.4
3/17/20 17:01:25,ETH/BTC,ask,0.02216178,0.00620832
3/17/20 17:01:25,ETH/BTC,ask,0.02218591,1.37396496
3/17/20 17:01:25,ETH/BTC,ask,0.0221898,0.01286127
3/17/20 17:01:25,ETH/BTC,ask,0.02222318,0.0092
3/17/20 17:01:25,ETH/BTC,ask,0.02222991,0.5
3/17/20 17:01:25,ETH/BTC,ask,0.02223142,0.086064
3/17/20 17:01:25,ETH/BTC,ask,0.022234,0.19992
3/17/20 17:01:25,ETH/BTC,ask,0.02224422,0.05
3/17/20 17:01:25,ETH/BTC,ask,0.02225,0.05746774
3/17/20 17:01:25,ETH/BTC,ask,0.02226116,0.12491728
3/17/20 17:01:25,ETH/BTC,ask,0.02226117,0.05
3/17/20 17:01:25,ETH/BTC,ask,0.02226156,0.68965079
3/17/20 17:01:25,ETH/BTC,ask,0.02226177,0.05
3/17/20 17:01:25,ETH/BTC,ask,0.02226431,1.51136146
3/17/20 17:01:25,ETH/BTC,ask,0.02227,1
3/17/20 17:01:25,ETH/BTC,ask,0.02227042,0.4
3/17/20 17:01:25,DOGE/BTC,bid,0.0000003,29468687.92
3/17/20 17:01:25,DOGE/BTC,bid,0.00000029,29354859.32
3/17/20 17:01:25,DOGE/BTC,bid,0.00000028,33183658.84
3/17/20 17:01:25,DOGE/BTC,bid,0.00000027,70492155.16
3/17/20 17:01:25,DOGE/BTC,bid,0.00000026,47973630.8
3/17/20 17:01:25,DOGE/BTC,bid,0.00000025,54375270.3
3/17/20 17:01:25,DOGE/BTC,bid,0.00000024,43578159.04
3/17/20 17:01:25,DOGE/BTC,bid,0.00000023,55039906.02
3/17/20 17:01:25,DOGE/BTC,bid,0.00000022,35101189.03
3/17/20 17:01:25,DOGE/BTC,bid,0.00000021,17487929.46
3/17/20 17:01:25,DOGE/BTC,bid,0.0000002,23948681.09
3/17/20 17:01:25,DOGE/BTC,bid,0.00000019,9908337.092
3/17/20 17:01:25,DOGE/BTC,bid,0.00000018,17140674.94
3/17/20 17:01:25,DOGE/BTC,bid,0.00000017,10816395.01
3/17/20 17:01:25,DOGE/BTC,bid,0.00000016,18698273.51
3/17/20 17:01:25,DOGE/BTC,bid,0.00000015,16277969.48
3/17/20 17:01:25,DOGE/BTC,bid,0.00000014,102751129.1
3/17/20 17:01:25,DOGE/BTC,bid,0.00000013,31727762.77
3/17/20 17:01:25,DOGE/BTC,bid,0.00000012,19995159.83
3/17/20 17:01:25,DOGE/BTC,bid,0.00000011,28995182.73
3/17/20 17:01:25,DOGE/BTC,bid,0.0000001,23774671.46
3/17/20 17:01:25,DOGE/BTC,bid,0.00000009,12981604.44
3/17/20 17:01:25,DOGE/BTC,bid,0.00000008,17423077.38
3/17/20 17:01:25,DOGE/BTC,bid,0.00000007,15265749.14
3/17/20 17:01:25,DOGE/BTC,bid,0.00000006,17737965.33
3/17/20 17:01:25,DOGE/BTC,bid,0.00000005,1334531.94
3/17/20 17:01:25,DOGE/BTC,bid,0.00000004,316250
3/17/20 17:01:25,DOGE/BTC,bid,0.00000003,37081819
3/17/20 17:01:25,DOGE/BTC,bid,0.00000002,148187044.4
3/17/20 17:01:25,DOGE/BTC,bid,0.00000001,31940498
3/17/20 17:01:25,DOGE/BTC,ask,0.00000031,11901419.53
3/17/20 17:01:25,DOGE/BTC,ask,0.00000032,41260944.22
3/17/20 17:01:25,DOGE/BTC,ask,0.00000033,23594827.9
3/17/20 17:01:25,DOGE/BTC,ask,0.00000034,21803662.67
3/17/20 17:01:25,DOGE/BTC,ask,0.00000035,18263184.26
3/17/20 17:01:25,DOGE/BTC,ask,0.00000036,5679965.568
3/17/20 17:01:25,DOGE/BTC,ask,0.00000037,13314388.74
3/17/20 17:01:25,DOGE/BTC,ask,0.00000038,7712660.475
3/17/20 17:01:25,DOGE/BTC,ask,0.00000039,20443826.38
3/17/20 17:01:25,DOGE/BTC,ask,0.0000004,18956753.4
3/17/20 17:01:25,DOGE/BTC,ask,0.00000041,4835576.607
3/17/20 17:01:25,DOGE/BTC,ask,0.00000042,5952282.441
3/17/20 17:01:25,DOGE/BTC,ask,0.00000043,3501920.432
3/17/20 17:01:25,DOGE/BTC,ask,0.00000044,14582197.4
3/17/20 17:01:25,DOGE/BTC,ask,0.00000045,4614626.46
3/17/20 17:01:25,DOGE/BTC,ask,0.00000046,2880183.059
3/17/20 17:01:25,DOGE/BTC,ask,0.00000047,10796386.7
3/17/20 17:01:25,DOGE/BTC,ask,0.00000048,10993658.99
3/17/20 17:01:25,DOGE/BTC,ask,0.00000049,11470242.69
3/17/20 17:01:25,DOGE/BTC,ask,0.0000005,9822169.521
3/17/20 17:01:25,DOGE/BTC,ask,0.00000051,6596323.581
3/17/20 17:01:25,DOGE/BTC,ask,0.00000052,4513618.074
3/17/20 17:01:25,DOGE/BTC,ask,0.00000053,9635813.612
3/17/20 17:01:25,DOGE/BTC,ask,0.00000054,7066622.925
3/17/20 17:01:25,DOGE/BTC,ask,0.00000055,7494963.956
3/17/20 17:01:25,DOGE/BTC,ask,0.00000056,23053312.76
3/17/20 17:01:25,DOGE/BTC,ask,0.00000057,5490128.617
3/17/20 17:01:25,DOGE/BTC,ask,0.00000058,22647865.09
3/17/20 17:01:25,DOGE/BTC,ask,0.00000059,6597647.838
3/17/20 17:01:25,DOGE/BTC,ask,0.0000006,27239374.62
3/17/20 17:01:25,DOGE/BTC,ask,0.00000061,1768636.834
3/17/20 17:01:25,DOGE/BTC,ask,0.00000062,24668402.37
3/17/20 17:01:25,DOGE/BTC,ask,0.00000063,8128739.155
3/17/20 17:01:25,DOGE/BTC,ask,0.00000064,24019776.38
3/17/20 17:01:25,DOGE/BTC,ask,0.00000065,4968243.757
3/17/20 17:01:25,DOGE/BTC,ask,0.00000066,27514366.54
3/17/20 17:01:25,DOGE/BTC,ask,0.00000067,4397588.341
3/17/20 17:01:25,DOGE/BTC,ask,0.00000068,2235573.188
3/17/20 17:01:25,DOGE/BTC,ask,0.00000069,5909908.29
3/17/20 17:01:25,DOGE/BTC,ask,0.0000007,34897322.78
3/17/20 17:01:25,DOGE/BTC,ask,0.00000071,2764354.163
3/17/20 17:01:25,DOGE/BTC,ask,0.00000072,1845992.079
3/17/20 17:01:25,DOGE/BTC,ask,0.00000073,7369552.12
3/17/20 17:01:25,DOGE/BTC,ask,0.00000074,5257917.544
3/17/20 17:01:25,DOGE/BTC,ask,0.00000075,33854092.47
3/17/20 17:01:25,DOGE/BTC,ask,0.00000076,3010444.329
3/17/20 17:01:25,DOGE/BTC,ask,0.00000077,1924792.465
3/17/20 17:01:25,DOGE/BTC,ask,0.00000078,16607624.91
3/17/20 17:01:25,DOGE/BTC,ask,0.00000079,7917339.502
3/17/20 17:01:25,DOGE/BTC,ask,0.0000008,49152265.03
3/17/20 17:01:25,BTC/USDT,bid,5348.850249,2.46021
3/17/20 17:01:25,BTC/USDT,bid,5348.750422,0.49825485
3/17/20 17:01:25,BTC/USDT,bid,5348.750332,0.2053277
3/17/20 17:01:25,BTC/USDT,bid,5348.750332,0.49825485
3/17/20 17:01:25,BTC/USDT,bid,5348.750273,0.13939
3/17/20 17:01:25,BTC/USDT,bid,5348.750263,6.41737629
3/17/20 17:01:25,BTC/USDT,bid,5348.750083,0.1
3/17/20 17:01:25,BTC/USDT,bid,5348.72761,0.0102458
3/17/20 17:01:25,BTC/USDT,bid,5347.096803,0.11
3/17/20 17:01:25,BTC/USDT,bid,5344.645315,0.01
3/17/20 17:01:25,BTC/USDT,bid,5342.207739,0.00189091
3/17/20 17:01:25,BTC/USDT,bid,5340.680444,0.04491628
3/17/20 17:01:25,BTC/USDT,bid,5338,0.00187337
3/17/20 17:01:25,BTC/USDT,bid,5337.044985,0.0579
3/17/20 17:01:25,BTC/USDT,bid,5336.242941,0.00872662
3/17/20 17:01:25,BTC/USDT,bid,5331.351887,0.4284
3/17/20 17:01:25,BTC/USDT,bid,5331.070006,0.0694
3/17/20 17:01:25,BTC/USDT,bid,5328.116231,1.3907
3/17/20 17:01:25,BTC/USDT,bid,5327.516873,0.0438737
3/17/20 17:01:25,BTC/USDT,bid,5327.462907,0.00024266
3/17/20 17:01:25,BTC/USDT,bid,5323.83418,0.001
3/17/20 17:01:25,BTC/USDT,bid,5323.25277,1.97008162
3/17/20 17:01:25,BTC/USDT,bid,5321,3.35
,,,,
,,,,
3/17/20 17:01:25,BTC/USDT,bid,5319.450228,0.00020075
,,,,
,,,,
3/17/20 17:01:25,BTC/USDT,bid,5315.647749,0.00027634
3/17/20 17:01:25,BTC/USDT,bid,5315.223206,0.0064523
3/17/20 17:01:25,BTC/USDT,bid,5314.154437,0.000268
3/17/20 17:01:25,BTC/USDT,bid,5309.567052,0.00020075
3/17/20 17:01:25,BTC/USDT,bid,5308.704103,0.00161787
3/17/20 17:01:25,BTC/USDT,bid,5307,0.00018862
3/17/20 17:01:25,BTC/USDT,bid,5306.829046,0.01884365
3/17/20 17:01:25,BTC/USDT,bid,5305.930565,0.05654051
3/17/20 17:01:25,BTC/USDT,bid,5305.930564,0.00030859
3/17/20 17:01:25,BTC/USDT,bid,5305.2265,0.002
3/17/20 17:01:25,BTC/USDT,bid,5302.212481,0.17485331
3/17/20 17:01:25,BTC/USDT,bid,5302.212481,0.00377201
3/17/20 17:01:25,BTC/USDT,bid,5300.71346,14.1319
3/17/20 17:01:25,BTC/USDT,bid,5300,0.00207548
3/17/20 17:01:25,BTC/USDT,bid,5299.683875,0.00020075
3/17/20 17:01:25,BTC/USDT,bid,5292.41384,0.33259279
3/17/20 17:01:25,BTC/USDT,bid,5292.41384,0.001
3/17/20 17:01:25,BTC/USDT,bid,5290.6,0.001
3/17/20 17:01:25,BTC/USDT,bid,5290.276803,0.00903071
3/17/20 17:01:25,BTC/USDT,bid,5290,1
3/17/20 17:01:25,BTC/USDT,bid,5289.800699,0.00020075
3/17/20 17:01:25,BTC/USDT,bid,5289.327667,0.10245671
3/17/20 17:01:25,BTC/USDT,bid,5286.476549,0.000283
3/17/20 17:01:25,BTC/USDT,bid,5286.299399,0.0008359
3/17/20 17:01:25,BTC/USDT,bid,5285.241995,0.0094603
3/17/20 17:01:25,BTC/USDT,bid,5284.37507,0.0064523
3/17/20 17:01:25,BTC/USDT,ask,5352,0.08
3/17/20 17:01:25,BTC/USDT,ask,5356.30616,0.001
3/17/20 17:01:25,BTC/USDT,ask,5358.586815,0.11
3/17/20 17:01:25,BTC/USDT,ask,5360.544515,0.01
3/17/20 17:01:25,BTC/USDT,ask,5361.511232,6.3
3/17/20 17:01:25,BTC/USDT,ask,5363.652573,0.00993653
3/17/20 17:01:25,BTC/USDT,ask,5369,0.00186254
3/17/20 17:01:25,BTC/USDT,ask,5369.2735,0.002
3/17/20 17:01:25,BTC/USDT,ask,5370.144122,0.00931073
3/17/20 17:01:25,BTC/USDT,ask,5370.253774,0.00024073
3/17/20 17:01:25,BTC/USDT,ask,5373.961289,0.4284
3/17/20 17:01:25,BTC/USDT,ask,5374.10951,1.11554789
3/17/20 17:01:25,BTC/USDT,ask,5375,0.00018605
3/17/20 17:01:25,BTC/USDT,ask,5375.136913,2.36546973
3/17/20 17:01:25,BTC/USDT,ask,5375.280219,1.3906
3/17/20 17:01:25,BTC/USDT,ask,5377.460766,0.0064523
3/17/20 17:01:25,BTC/USDT,ask,5378.24519,0.88506963
3/17/20 17:01:25,BTC/USDT,ask,5381.871878,0.0008
3/17/20 17:01:25,BTC/USDT,ask,5385,0.73293336
3/17/20 17:01:25,BTC/USDT,ask,5385,0.0194056
3/17/20 17:01:25,BTC/USDT,ask,5385.506698,0.00766
3/17/20 17:01:25,BTC/USDT,ask,5387.18544,0.05608265
3/17/20 17:01:25,BTC/USDT,ask,5387.18544,0.01426
3/17/20 17:01:25,BTC/USDT,ask,5388.10582,0.001
3/17/20 17:01:25,BTC/USDT,ask,5390,0.26905092
3/17/20 17:01:25,BTC/USDT,ask,5392.328562,0.00020057
3/17/20 17:01:25,BTC/USDT,ask,5394.380107,0.00027378
3/17/20 17:01:25,BTC/USDT,ask,5395,1.36185087
3/17/20 17:01:25,BTC/USDT,ask,5395.59766,0.0011025
3/17/20 17:01:25,BTC/USDT,ask,5396.428715,14.1318
3/17/20 17:01:25,BTC/USDT,ask,5400,0.14371419
3/17/20 17:01:25,BTC/USDT,ask,5400.331516,0.0384
,,,,
,,,,
3/17/20 17:01:25,BTC/USDT,ask,5405.417669,0.69895055
,,,,
,,,,
3/17/20 17:01:25,BTC/USDT,ask,5405.417669,0.00423615
3/17/20 17:01:25,BTC/USDT,ask,5406.306735,0.01366
3/17/20 17:01:25,BTC/USDT,ask,5406.520422,2.92760636
3/17/20 17:01:25,BTC/USDT,ask,5408.8523,0.0064523
3/17/20 17:01:25,BTC/USDT,ask,5409.927025,0.00762601
3/17/20 17:01:25,BTC/USDT,ask,5411.995972,0.0074
3/17/20 17:01:25,BTC/USDT,ask,5412,0.005425
3/17/20 17:01:25,BTC/USDT,ask,5413.105275,0.00923684
3/17/20 17:01:25,BTC/USDT,ask,5414,0.00018766
3/17/20 17:01:25,BTC/USDT,ask,5418.517248,0.00072134
3/17/20 17:01:25,BTC/USDT,ask,5429.634264,0.0384
3/17/20 17:01:25,BTC/USDT,ask,5430.265434,0.02431211
3/17/20 17:01:25,BTC/USDT,ask,5434.074859,0.01847059
3/17/20 17:01:25,BTC/USDT,ask,5440.427085,0.0064523
3/17/20 17:01:25,BTC/USDT,ask,5452.796181,0.00745308
3/17/20 17:01:25,BTC/USDT,ask,5456.410117,0.00916353
3/17/20 17:01:25,BTC/USDT,ask,5460.123338,0.05
3/17/20 17:01:25,ETH/USDT,bid,117.0563432,11.15190083
3/17/20 17:01:25,ETH/USDT,bid,116.9833049,0.39802371
3/17/20 17:01:25,ETH/USDT,bid,116.9833049,18
3/17/20 17:01:25,ETH/USDT,bid,116.9136737,6
3/17/20 17:01:25,ETH/USDT,bid,116.9133231,0.39
3/17/20 17:01:25,ETH/USDT,bid,116.8673532,5.47629
3/17/20 17:01:25,ETH/USDT,bid,116.8083787,2.30874594
3/17/20 17:01:25,ETH/USDT,bid,116.8074564,0.05
3/17/20 17:01:25,ETH/USDT,bid,116.7013776,4.24497827
3/17/20 17:01:25,ETH/USDT,bid,116.6949153,0.659511
3/17/20 17:01:25,ETH/USDT,bid,116.6204908,0.00910475
3/17/20 17:01:25,ETH/USDT,bid,116.395236,90.10027234
3/17/20 17:01:25,ETH/USDT,bid,116.3090524,14.56
3/17/20 17:01:25,ETH/USDT,bid,116.27,3.41093589
3/17/20 17:01:25,ETH/USDT,bid,116.2693539,0.00913224
3/17/20 17:01:25,ETH/USDT,bid,116.2494316,7.97517367
3/17/20 17:01:25,ETH/USDT,bid,116.2494316,2.58065778
3/17/20 17:01:25,ETH/USDT,bid,116.2494316,0.05633954
3/17/20 17:01:25,ETH/USDT,bid,116.0984838,49.01
3/17/20 17:01:25,ETH/USDT,bid,116.0169492,0.659511
3/17/20 17:01:25,ETH/USDT,bid,116,0.08620689
3/17/20 17:01:25,ETH/USDT,bid,115.9469432,0.01263333
3/17/20 17:01:25,ETH/USDT,bid,115.9028272,15.17929567
3/17/20 17:01:25,ETH/USDT,bid,115.9028272,0.25883751
3/17/20 17:01:25,ETH/USDT,bid,115.815915,0.02426799
3/17/20 17:01:25,ETH/USDT,bid,115.4234714,512.64
3/17/20 17:01:25,ETH/USDT,bid,115.3389831,0.659511
3/17/20 17:01:25,ETH/USDT,bid,115.2437536,252.76
3/17/20 17:01:25,ETH/USDT,bid,115,1.87168482
3/17/20 17:01:25,ETH/USDT,bid,114.9829635,0.26090821
3/17/20 17:01:25,ETH/USDT,bid,114.7,0.00872711
3/17/20 17:01:25,ETH/USDT,bid,114.6610169,0.659511
3/17/20 17:01:25,ETH/USDT,bid,114.3,0.1
3/17/20 17:01:25,ETH/USDT,bid,114.130002,0.9476005
3/17/20 17:01:25,ETH/USDT,bid,114.0704003,0.26299548
3/17/20 17:01:25,ETH/USDT,bid,114,13.59210526
3/17/20 17:01:25,ETH/USDT,bid,113.9830508,0.659511
3/17/20 17:01:25,ETH/USDT,bid,113.9554521,0.02426799
3/17/20 17:01:25,ETH/USDT,bid,113.7927595,0.01286127
3/17/20 17:01:25,ETH/USDT,bid,113.5,27.7506608
3/17/20 17:01:25,ETH/USDT,bid,113.4923569,245.39
3/17/20 17:01:25,ETH/USDT,bid,113.4464861,0.45684192
3/17/20 17:01:25,ETH/USDT,bid,113.3050847,0.659511
3/17/20 17:01:25,ETH/USDT,bid,113.3,0.1
3/17/20 17:01:25,ETH/USDT,bid,113.2440235,276.6838495
3/17/20 17:01:25,ETH/USDT,bid,113.2013898,101
3/17/20 17:01:25,ETH/USDT,bid,113.2007045,7.06640297
3/17/20 17:01:25,ETH/USDT,bid,113.1650796,0.26509944
3/17/20 17:01:25,ETH/USDT,bid,113.0732829,10.05952399
3/17/20 17:01:25,ETH/USDT,bid,113,1.93010784
3/17/20 17:01:25,ETH/USDT,ask,117.3292437,53.57835969
3/17/20 17:01:25,ETH/USDT,ask,117.3292437,130
3/17/20 17:01:25,ETH/USDT,ask,117.4399999,64.35475303
3/17/20 17:01:25,ETH/USDT,ask,117.44,1.37106526
3/17/20 17:01:25,ETH/USDT,ask,117.4885672,0.00903748
3/17/20 17:01:25,ETH/USDT,ask,117.5058455,138.8342683
3/17/20 17:01:25,ETH/USDT,ask,117.65,14.55
3/17/20 17:01:25,ETH/USDT,ask,117.7318109,0.2
3/17/20 17:01:25,ETH/USDT,ask,117.7368325,0.12957599
3/17/20 17:01:25,ETH/USDT,ask,117.7646902,0.25474528
3/17/20 17:01:25,ETH/USDT,ask,117.8397041,0.00901055
3/17/20 17:01:25,ETH/USDT,ask,118,0.5
3/17/20 17:01:25,ETH/USDT,ask,118.0508474,512.63
3/17/20 17:01:25,ETH/USDT,ask,118.0508475,0.64151446
3/17/20 17:01:25,ETH/USDT,ask,118.6426723,29.7329471
3/17/20 17:01:25,ETH/USDT,ask,118.6426726,0.01248192
3/17/20 17:01:25,ETH/USDT,ask,118.7068077,0.2527235
3/17/20 17:01:25,ETH/USDT,ask,118.7288136,0.659511
3/17/20 17:01:25,ETH/USDT,ask,119,20
3/17/20 17:01:25,ETH/USDT,ask,119.393462,0.08466948
3/17/20 17:01:25,ETH/USDT,ask,119.4067797,0.659511
3/17/20 17:01:25,ETH/USDT,ask,119.6284598,0.02426799
3/17/20 17:01:25,ETH/USDT,ask,119.638261,0.01671707
3/17/20 17:01:25,ETH/USDT,ask,119.6564622,0.25071775
3/17/20 17:01:25,ETH/USDT,ask,119.7041775,0.05
3/17/20 17:01:25,ETH/USDT,ask,119.889,1.34108256
3/17/20 17:01:25,ETH/USDT,ask,119.9,0.10847385
3/17/20 17:01:25,ETH/USDT,ask,120,95.98132134
3/17/20 17:01:25,ETH/USDT,ask,120.0847458,0.659511
3/17/20 17:01:25,ETH/USDT,ask,120.2,0.1
3/17/20 17:01:25,ETH/USDT,ask,120.2623132,0.25
3/17/20 17:01:25,ETH/USDT,ask,120.5,0.59955
3/17/20 17:01:25,ETH/USDT,ask,120.5855444,0.01658574
3/17/20 17:01:25,ETH/USDT,ask,120.6137139,0.24872793
3/17/20 17:01:25,ETH/USDT,ask,120.638261,0.01671707
3/17/20 17:01:25,ETH/USDT,ask,120.6461675,0.01228126
3/17/20 17:01:25,ETH/USDT,ask,120.68,2
3/17/20 17:01:25,ETH/USDT,ask,120.7627119,0.659511
3/17/20 17:01:25,ETH/USDT,ask,120.8390505,38.82819684
3/17/20 17:01:25,ETH/USDT,ask,120.8455569,0.12130248
3/17/20 17:01:25,ETH/USDT,ask,120.8855444,0.01658574
3/17/20 17:01:25,ETH/USDT,ask,120.9,0.1
3/17/20 17:01:25,ETH/USDT,ask,120.9347855,0.13778321
3/17/20 17:01:25,ETH/USDT,ask,120.938261,0.01671707
3/17/20 17:01:25,ETH/USDT,ask,120.9392567,0.01225042
3/17/20 17:01:25,ETH/USDT,ask,120.99,0.03330281
3/17/20 17:01:25,ETH/USDT,ask,121,0.0218097
3/17/20 17:01:25,ETH/USDT,ask,121.0163716,100.99
3/17/20 17:01:25,ETH/USDT,ask,121.0993293,0.01651537
3/17/20 17:01:25,ETH/USDT,ask,121.41708,0.08325833
3/17/20 17:01:25,DOGE/USDT,bid,0.00163399,24434.15228
3/17/20 17:01:25,DOGE/USDT,bid,0.00163378,391729.6086
3/17/20 17:01:25,DOGE/USDT,bid,0.00163348,10595.39543
3/17/20 17:01:25,DOGE/USDT,bid,0.00163333,657.5696301
3/17/20 17:01:25,DOGE/USDT,bid,0.00161701,858476
3/17/20 17:01:25,DOGE/USDT,bid,0.001617,619.0476252
3/17/20 17:01:25,DOGE/USDT,bid,0.00161296,399936
3/17/20 17:01:25,DOGE/USDT,bid,0.0016,1320.512756
3/17/20 17:01:25,DOGE/USDT,bid,0.00159663,407335
3/17/20 17:01:25,DOGE/USDT,bid,0.00158102,157647
3/17/20 17:01:25,DOGE/USDT,bid,0.001581,633.1435863
3/17/20 17:01:25,DOGE/USDT,bid,0.00154985,159055
3/17/20 17:01:25,DOGE/USDT,bid,0.00154639,1940.002199
3/17/20 17:01:25,DOGE/USDT,bid,0.00154602,81437
3/17/20 17:01:25,DOGE/USDT,bid,0.001546,647.4773674
3/17/20 17:01:25,DOGE/USDT,bid,0.001512,4630.291012
3/17/20 17:01:25,DOGE/USDT,bid,0.00147901,7413.211621
3/17/20 17:01:25,DOGE/USDT,bid,0.001479,676.8086613
3/17/20 17:01:25,DOGE/USDT,bid,0.00147501,50050
3/17/20 17:01:25,DOGE/USDT,bid,0.00145374,1972.551
3/17/20 17:01:25,DOGE/USDT,bid,0.00145001,50050
3/17/20 17:01:25,DOGE/USDT,bid,0.00144601,7607.139646
3/17/20 17:01:25,DOGE/USDT,bid,0.001446,692.2545021
3/17/20 17:01:25,DOGE/USDT,bid,0.00141502,212011.1377
3/17/20 17:01:25,DOGE/USDT,bid,0.00141501,655196.3633
3/17/20 17:01:25,DOGE/USDT,bid,0.001415,707.4205018
3/17/20 17:01:25,DOGE/USDT,bid,0.00140001,45045
